##
## Parameters for 188Os
##
## Level density
##
## Level density
##
a                73 185  24.30470
aadjust          73 185   1.00000
gammald          73 185   0.07601
pair             73 185   0.88226
Pshift           73 185   0.00000   0
Pshiftadjust     73 185   0.00000   0
deltaW           73 185   1.70658   0
Ntop             73 185  16   0
Nlow             73 185   8   0
s2adjust         73 185   1.00000   0
ctable           73 185   0.00000   0
ptable           73 185   0.78300   0
ctableadjust     73 185   0.00000   0
ptableadjust     73 185   0.00000   0
g                73 185  12.33333
gp               73 185   4.86667
gn               73 185   7.46667
gnadjust         73 185   1.00000
gpadjust         73 185   1.00000
gadjust          73 185   1.00000
##
## Gamma-ray
##
gamgam           73 185   0.07000
gamgamadjust     73 185   1.00000
sgr              73 185 496.910 E1
egr              73 185  14.105 E1
ggr              73 185   4.077 E1
sgradjust        73 185   1.000 E1
egradjust        73 185   1.000 E1
ggradjust        73 185   1.000 E1
upbendc          73 185 3.50000E-08 M1
sgr              73 185   2.325 M1
egr              73 185   7.541 M1
ggr              73 185   4.000 M1
sgradjust        73 185   1.000 M1
egradjust        73 185   1.000 M1
ggradjust        73 185   1.000 M1
sgr              73 185   0.372 E2
egr              73 185  11.056 E2
ggr              73 185   3.890 E2
sgradjust        73 185   1.000 E2
egradjust        73 185   1.000 E2
ggradjust        73 185   1.000 E2
upbendc          73 185 0.00000E+00 M2
sgr              73 185   0.002 M2
egr              73 185   7.541 M2
ggr              73 185   4.000 M2
sgradjust        73 185   1.000 M2
egradjust        73 185   1.000 M2
ggradjust        73 185   1.000 M2
##--------------------------------------------
##
## Parameters for 183Hf
##
## Level density
##
a                72 183  24.12032
aadjust          72 183   1.00000
gammald          72 183   0.07628
pair             72 183   0.88707
Pshift           72 183   0.00000   0
Pshiftadjust     72 183   0.00000   0
deltaW           72 183   1.65276   0
Ntop             72 183  10   0
Nlow             72 183   2   0
s2adjust         72 183   1.00000   0
ctable           72 183   0.00000   0
ptable           72 183   0.00000   0
ctableadjust     72 183   0.00000   0
ptableadjust     72 183   0.00000   0
g                72 183  12.20000
gp               72 183   4.80000
gn               72 183   7.40000
gnadjust         72 183   1.00000
gpadjust         72 183   1.00000
gadjust          72 183   1.00000
##
## Gamma-ray
##
gamgam           72 183   0.06450
gamgamadjust     72 183   1.00000
sgr              72 183 488.682 E1
egr              72 183  14.141 E1
ggr              72 183   4.096 E1
sgradjust        72 183   1.000 E1
egradjust        72 183   1.000 E1
ggradjust        72 183   1.000 E1
upbendc          72 183 3.50000E-08 M1
sgr              72 183   2.304 M1
egr              72 183   7.554 M1
ggr              72 183   4.000 M1
sgradjust        72 183   1.000 M1
egradjust        72 183   1.000 M1
ggradjust        72 183   1.000 M1
sgr              72 183   0.362 E2
egr              72 183  11.097 E2
ggr              72 183   3.914 E2
sgradjust        72 183   1.000 E2
egradjust        72 183   1.000 E2
ggradjust        72 183   1.000 E2
upbendc          72 183 0.00000E+00 M2
sgr              72 183   0.002 M2
egr              72 183   7.554 M2
ggr              72 183   4.000 M2
sgradjust        72 183   1.000 M2
egradjust        72 183   1.000 M2
ggradjust        72 183   1.000 M2
##--------------------------------------------
##
## Parameters for 181W 
##
## Level density
##
a                74 181  23.50816
aadjust          74 181   1.00000
gammald          74 181   0.07656
pair             74 181   0.89195
Pshift           74 181   0.00000   0
Pshiftadjust     74 181   0.00000   0
deltaW           74 181   1.44138   0
Ntop             74 181  18   0
Nlow             74 181   2   0
s2adjust         74 181   1.00000   0
ctable           74 181   0.07491   0
ptable           74 181   0.19091   0
ctableadjust     74 181   0.00000   0
ptableadjust     74 181   0.00000   0
D0               74 181 2.00000E-02
g                74 181  12.06667
gp               74 181   4.93333
gn               74 181   7.13333
gnadjust         74 181   1.00000
gpadjust         74 181   1.00000
gadjust          74 181   1.00000
##
## Gamma-ray
##
gamgam           74 181   0.07000
gamgamadjust     74 181   1.00000
sgr              74 181 487.135 E1
egr              74 181  14.177 E1
ggr              74 181   4.116 E1
sgradjust        74 181   1.000 E1
egradjust        74 181   1.000 E1
ggradjust        74 181   1.000 E1
upbendc          74 181 3.50000E-08 M1
sgr              74 181   2.283 M1
egr              74 181   7.568 M1
ggr              74 181   4.000 M1
sgradjust        74 181   1.000 M1
egradjust        74 181   1.000 M1
ggradjust        74 181   1.000 M1
sgr              74 181   0.383 E2
egr              74 181  11.137 E2
ggr              74 181   3.938 E2
sgradjust        74 181   1.000 E2
egradjust        74 181   1.000 E2
ggradjust        74 181   1.000 E2
upbendc          74 181 0.00000E+00 M2
sgr              74 181   0.002 M2
egr              74 181   7.568 M2
ggr              74 181   4.000 M2
sgradjust        74 181   1.000 M2
egradjust        74 181   1.000 M2
ggradjust        74 181   1.000 M2
##--------------------------------------------
##
## Parameters for 179Ta
##
## Level density
##
a                73 179  23.78362
aadjust          73 179   1.00000
gammald          73 179   0.07685
pair             73 179   0.89692
Pshift           73 179   0.00000   0
Pshiftadjust     73 179   0.00000   0
deltaW           73 179   1.88892   0
Ntop             73 179  19   0
Nlow             73 179   7   0
s2adjust         73 179   1.00000   0
ctable           73 179   0.00000   0
ptable           73 179   0.31603   0
ctableadjust     73 179   0.00000   0
ptableadjust     73 179   0.00000   0
g                73 179  11.93333
gp               73 179   4.86667
gn               73 179   7.06667
gnadjust         73 179   1.00000
gpadjust         73 179   1.00000
gadjust          73 179   1.00000
##
## Gamma-ray
##
gamgam           73 179   0.06200
gamgamadjust     73 179   1.00000
sgr              73 179 479.020 E1
egr              73 179  14.214 E1
ggr              73 179   4.137 E1
sgradjust        73 179   1.000 E1
egradjust        73 179   1.000 E1
ggradjust        73 179   1.000 E1
upbendc          73 179 3.50000E-08 M1
sgr              73 179   2.262 M1
egr              73 179   7.582 M1
ggr              73 179   4.000 M1
sgradjust        73 179   1.000 M1
egradjust        73 179   1.000 M1
ggradjust        73 179   1.000 M1
sgr              73 179   0.374 E2
egr              73 179  11.179 E2
ggr              73 179   3.962 E2
sgradjust        73 179   1.000 E2
egradjust        73 179   1.000 E2
ggradjust        73 179   1.000 E2
upbendc          73 179 0.00000E+00 M2
sgr              73 179   0.002 M2
egr              73 179   7.582 M2
ggr              73 179   4.000 M2
sgradjust        73 179   1.000 M2
egradjust        73 179   1.000 M2
ggradjust        73 179   1.000 M2
##--------------------------------------------
##
## Parameters for 178Hf
##
## Level density
##
a                72 178  23.71114
aadjust          72 178   1.00000
gammald          72 178   0.07699
pair             72 178   1.79888
Pshift           72 178   0.00000   0
Pshiftadjust     72 178   0.00000   0
deltaW           72 178   1.84555   0
Ntop             72 178  18   0
Nlow             72 178   7   0
s2adjust         72 178   1.00000   0
ctable           72 178   0.69569   0
ptable           72 178   0.37254   0
ctableadjust     72 178   0.00000   0
ptableadjust     72 178   0.00000   0
D0               72 178 2.40000E-03
g                72 178  11.86667
gp               72 178   4.80000
gn               72 178   7.06667
gnadjust         72 178   1.00000
gpadjust         72 178   1.00000
gadjust          72 178   1.00000
##
## Gamma-ray
##
gamgam           72 178   0.06600
gamgamadjust     72 178   1.00000
sgr              72 178 473.937 E1
egr              72 178  14.232 E1
ggr              72 178   4.147 E1
sgradjust        72 178   1.000 E1
egradjust        72 178   1.000 E1
ggradjust        72 178   1.000 E1
upbendc          72 178 3.50000E-08 M1
sgr              72 178   2.251 M1
egr              72 178   7.589 M1
ggr              72 178   4.000 M1
sgradjust        72 178   1.000 M1
egradjust        72 178   1.000 M1
ggradjust        72 178   1.000 M1
sgr              72 178   0.364 E2
egr              72 178  11.200 E2
ggr              72 178   3.974 E2
sgradjust        72 178   1.000 E2
egradjust        72 178   1.000 E2
ggradjust        72 178   1.000 E2
upbendc          72 178 0.00000E+00 M2
sgr              72 178   0.002 M2
egr              72 178   7.589 M2
ggr              72 178   4.000 M2
sgradjust        72 178   1.000 M2
egradjust        72 178   1.000 M2
ggradjust        72 178   1.000 M2
##--------------------------------------------
##
## Parameters for 176Lu
##
## Level density
##
a                71 176  22.86191
aadjust          71 176   1.00000
gammald          71 176   0.07728
pair             71 176   0.00000
Pshift           71 176   0.00000   0
Pshiftadjust     71 176   0.00000   0
deltaW           71 176   1.38976   0
Ntop             71 176  20   0
Nlow             71 176   7   0
s2adjust         71 176   1.00000   0
ctable           71 176   0.05234   0
ptable           71 176   0.19146   0
ctableadjust     71 176   0.00000   0
ptableadjust     71 176   0.00000   0
D0               71 176 3.00000E-03
g                71 176  11.73333
gp               71 176   4.73333
gn               71 176   7.00000
gnadjust         71 176   1.00000
gpadjust         71 176   1.00000
gadjust          71 176   1.00000
##
## Gamma-ray
##
gamgam           71 176   0.07700
gamgamadjust     71 176   1.00000
sgr              71 176 465.871 E1
egr              71 176  14.269 E1
ggr              71 176   4.168 E1
sgradjust        71 176   1.000 E1
egradjust        71 176   1.000 E1
ggradjust        71 176   1.000 E1
upbendc          71 176 3.50000E-08 M1
sgr              71 176   2.230 M1
egr              71 176   7.604 M1
ggr              71 176   4.000 M1
sgradjust        71 176   1.000 M1
egradjust        71 176   1.000 M1
ggradjust        71 176   1.000 M1
sgr              71 176   0.354 E2
egr              71 176  11.242 E2
ggr              71 176   3.998 E2
sgradjust        71 176   1.000 E2
egradjust        71 176   1.000 E2
ggradjust        71 176   1.000 E2
upbendc          71 176 0.00000E+00 M2
sgr              71 176   0.002 M2
egr              71 176   7.604 M2
ggr              71 176   4.000 M2
sgradjust        71 176   1.000 M2
egradjust        71 176   1.000 M2
ggradjust        71 176   1.000 M2
##--------------------------------------------
##
## Parameters for 175Yb
##
## Level density
##
a                70 175  22.74768
aadjust          70 175   1.00000
gammald          70 175   0.07743
pair             70 175   0.90711
Pshift           70 175   0.00000   0
Pshiftadjust     70 175   0.00000   0
deltaW           70 175   1.31905   0
Ntop             70 175  15   0
Nlow             70 175   3   0
s2adjust         70 175   1.00000   0
ctable           70 175   0.29977   0
ptable           70 175   0.09109   0
ctableadjust     70 175   0.00000   0
ptableadjust     70 175   0.00000   0
D0               70 175 1.62000E-01
g                70 175  11.66667
gp               70 175   4.66667
gn               70 175   7.00000
gnadjust         70 175   1.00000
gpadjust         70 175   1.00000
gadjust          70 175   1.00000
##
## Gamma-ray
##
gamgam           70 175   0.08000
gamgamadjust     70 175   1.00000
sgr              70 175 460.770 E1
egr              70 175  14.288 E1
ggr              70 175   4.178 E1
sgradjust        70 175   1.000 E1
egradjust        70 175   1.000 E1
ggradjust        70 175   1.000 E1
upbendc          70 175 3.50000E-08 M1
sgr              70 175   2.220 M1
egr              70 175   7.611 M1
ggr              70 175   4.000 M1
sgradjust        70 175   1.000 M1
egradjust        70 175   1.000 M1
ggradjust        70 175   1.000 M1
sgr              70 175   0.344 E2
egr              70 175  11.263 E2
ggr              70 175   4.010 E2
sgradjust        70 175   1.000 E2
egradjust        70 175   1.000 E2
ggradjust        70 175   1.000 E2
upbendc          70 175 0.00000E+00 M2
sgr              70 175   0.002 M2
egr              70 175   7.611 M2
ggr              70 175   4.000 M2
sgradjust        70 175   1.000 M2
egradjust        70 175   1.000 M2
ggradjust        70 175   1.000 M2
##--------------------------------------------
##
## Parameters for 184Os
##
## Level density
##
a                76 184  23.52430
aadjust          76 184   1.00000
gammald          76 184   0.07614
pair             76 184   1.76930
Pshift           76 184   0.00000   0
Pshiftadjust     76 184   0.00000   0
deltaW           76 184   1.25950   0
Ntop             76 184  18   0
Nlow             76 184   8   0
s2adjust         76 184   1.00000   0
ctable           76 184   0.00000   0
ptable           76 184   0.73754   0
ctableadjust     76 184   0.00000   0
ptableadjust     76 184   0.00000   0
g                76 184  12.26667
gp               76 184   5.06667
gn               76 184   7.20000
gnadjust         76 184   1.00000
gpadjust         76 184   1.00000
gadjust          76 184   1.00000
##
## Gamma-ray
##
gamgam           76 184   0.06600
gamgamadjust     76 184   1.00000
sgr              76 184 500.366 E1
egr              76 184  14.123 E1
ggr              76 184   4.086 E1
sgradjust        76 184   1.000 E1
egradjust        76 184   1.000 E1
ggradjust        76 184   1.000 E1
upbendc          76 184 3.50000E-08 M1
sgr              76 184   2.315 M1
egr              76 184   7.547 M1
ggr              76 184   4.000 M1
sgradjust        76 184   1.000 M1
egradjust        76 184   1.000 M1
ggradjust        76 184   1.000 M1
sgr              76 184   0.404 E2
egr              76 184  11.076 E2
ggr              76 184   3.902 E2
sgradjust        76 184   1.000 E2
egradjust        76 184   1.000 E2
ggradjust        76 184   1.000 E2
upbendc          76 184 0.00000E+00 M2
sgr              76 184   0.002 M2
egr              76 184   7.547 M2
ggr              76 184   4.000 M2
sgradjust        76 184   1.000 M2
egradjust        76 184   1.000 M2
ggradjust        76 184   1.000 M2
##--------------------------------------------
##
## Parameters for 182Re
##
## Level density
##
a                75 182  23.51648
aadjust          75 182   1.00000
gammald          75 182   0.07642
pair             75 182   0.00000
Pshift           75 182   0.00000   0
Pshiftadjust     75 182   0.00000   0
deltaW           75 182   1.42629   0
Ntop             75 182  10   0
Nlow             75 182   2   0
s2adjust         75 182   1.00000   0
ctable           75 182   0.00000   0
ptable           75 182   0.00000   0
ctableadjust     75 182   0.00000   0
ptableadjust     75 182   0.00000   0
g                75 182  12.13333
gp               75 182   5.00000
gn               75 182   7.13333
gnadjust         75 182   1.00000
gpadjust         75 182   1.00000
gadjust          75 182   1.00000
##
## Gamma-ray
##
gamgam           75 182   0.06300
gamgamadjust     75 182   1.00000
sgr              75 182 492.203 E1
egr              75 182  14.159 E1
ggr              75 182   4.106 E1
sgradjust        75 182   1.000 E1
egradjust        75 182   1.000 E1
ggradjust        75 182   1.000 E1
upbendc          75 182 3.50000E-08 M1
sgr              75 182   2.294 M1
egr              75 182   7.561 M1
ggr              75 182   4.000 M1
sgradjust        75 182   1.000 M1
egradjust        75 182   1.000 M1
ggradjust        75 182   1.000 M1
sgr              75 182   0.393 E2
egr              75 182  11.117 E2
ggr              75 182   3.926 E2
sgradjust        75 182   1.000 E2
egradjust        75 182   1.000 E2
ggradjust        75 182   1.000 E2
upbendc          75 182 0.00000E+00 M2
sgr              75 182   0.002 M2
egr              75 182   7.561 M2
ggr              75 182   4.000 M2
sgradjust        75 182   1.000 M2
egradjust        75 182   1.000 M2
ggradjust        75 182   1.000 M2
##--------------------------------------------
##
## Parameters for 177Hf
##
## Level density
##
a                72 177  23.53209
aadjust          72 177   1.00000
gammald          72 177   0.07714
pair             72 177   0.90198
Pshift           72 177   0.00000   0
Pshiftadjust     72 177   0.00000   0
deltaW           72 177   1.77125   0
Ntop             72 177  23   0
Nlow             72 177   3   0
s2adjust         72 177   1.00000   0
ctable           72 177   0.12301   0
ptable           72 177   0.02825   0
ctableadjust     72 177   0.00000   0
ptableadjust     72 177   0.00000   0
D0               72 177 3.00000E-02
g                72 177  11.80000
gp               72 177   4.80000
gn               72 177   7.00000
gnadjust         72 177   1.00000
gpadjust         72 177   1.00000
gadjust          72 177   1.00000
##
## Gamma-ray
##
gamgam           72 177   0.06000
gamgamadjust     72 177   1.00000
sgr              72 177 470.943 E1
egr              72 177  14.251 E1
ggr              72 177   4.157 E1
sgradjust        72 177   1.000 E1
egradjust        72 177   1.000 E1
ggradjust        72 177   1.000 E1
upbendc          72 177 3.50000E-08 M1
sgr              72 177   2.241 M1
egr              72 177   7.596 M1
ggr              72 177   4.000 M1
sgradjust        72 177   1.000 M1
egradjust        72 177   1.000 M1
ggradjust        72 177   1.000 M1
sgr              72 177   0.364 E2
egr              72 177  11.221 E2
ggr              72 177   3.986 E2
sgradjust        72 177   1.000 E2
egradjust        72 177   1.000 E2
ggradjust        72 177   1.000 E2
upbendc          72 177 0.00000E+00 M2
sgr              72 177   0.002 M2
egr              72 177   7.596 M2
ggr              72 177   4.000 M2
sgradjust        72 177   1.000 M2
egradjust        72 177   1.000 M2
ggradjust        72 177   1.000 M2
##--------------------------------------------
##
## Parameters for 175Lu
##
## Level density
##
a                71 175  23.14701
aadjust          71 175   1.00000
gammald          71 175   0.07743
pair             71 175   0.90711
Pshift           71 175   0.00000   0
Pshiftadjust     71 175   0.00000   0
deltaW           71 175   1.72505   0
Ntop             71 175  16   0
Nlow             71 175   8   0
s2adjust         71 175   1.00000   0
ctable           71 175   0.00000   0
ptable           71 175   0.08802   0
ctableadjust     71 175   0.00000   0
ptableadjust     71 175   0.00000   0
g                71 175  11.66667
gp               71 175   4.73333
gn               71 175   6.93333
gnadjust         71 175   1.00000
gpadjust         71 175   1.00000
gadjust          71 175   1.00000
##
## Gamma-ray
##
gamgam           71 175   0.07100
gamgamadjust     71 175   1.00000
sgr              71 175 217.000 E1
egr              71 175  12.320 E1
ggr              71 175   2.570 E1
sgradjust        71 175   1.000 E1
egradjust        71 175   1.000 E1
ggradjust        71 175   1.000 E1
upbendc          71 175 3.50000E-08 M1
sgr              71 175 287.000 E1 2
egr              71 175  15.470 E1 2
ggr              71 175   4.700 E1 2
sgradjust        71 175   1.000 E1 2
egradjust        71 175   1.000 E1 2
ggradjust        71 175   1.000 E1 2
sgr              71 175   2.220 M1
egr              71 175   7.611 M1
ggr              71 175   4.000 M1
sgradjust        71 175   1.000 M1
egradjust        71 175   1.000 M1
ggradjust        71 175   1.000 M1
sgr              71 175   0.354 E2
egr              71 175  11.263 E2
ggr              71 175   4.010 E2
sgradjust        71 175   1.000 E2
egradjust        71 175   1.000 E2
ggradjust        71 175   1.000 E2
upbendc          71 175 0.00000E+00 M2
sgr              71 175   0.002 M2
egr              71 175   7.611 M2
ggr              71 175   4.000 M2
sgradjust        71 175   1.000 M2
egradjust        71 175   1.000 M2
ggradjust        71 175   1.000 M2
##--------------------------------------------
##
## Parameters for 174Yb
##
## Level density
##
a                70 174  22.78386
aadjust          70 174   1.00000
gammald          70 174   0.07758
pair             70 174   1.81944
Pshift           70 174   0.00000   0
Pshiftadjust     70 174   0.00000   0
deltaW           70 174   1.46505   0
Ntop             70 174  15   0
Nlow             70 174   8   0
s2adjust         70 174   1.00000   0
ctable           70 174   0.55696   0
ptable           70 174   0.56904   0
ctableadjust     70 174   0.00000   0
ptableadjust     70 174   0.00000   0
D0               70 174 7.80000E-03
g                70 174  11.60000
gp               70 174   4.66667
gn               70 174   6.93333
gnadjust         70 174   1.00000
gpadjust         70 174   1.00000
gadjust          70 174   1.00000
##
## Gamma-ray
##
gamgam           70 174   0.07400
gamgamadjust     70 174   1.00000
sgr              70 174 457.842 E1
egr              70 174  14.307 E1
ggr              70 174   4.189 E1
sgradjust        70 174   1.000 E1
egradjust        70 174   1.000 E1
ggradjust        70 174   1.000 E1
upbendc          70 174 3.50000E-08 M1
sgr              70 174   2.209 M1
egr              70 174   7.618 M1
ggr              70 174   4.000 M1
sgradjust        70 174   1.000 M1
egradjust        70 174   1.000 M1
ggradjust        70 174   1.000 M1
sgr              70 174   0.345 E2
egr              70 174  11.285 E2
ggr              70 174   4.022 E2
sgradjust        70 174   1.000 E2
egradjust        70 174   1.000 E2
ggradjust        70 174   1.000 E2
upbendc          70 174 0.00000E+00 M2
sgr              70 174   0.002 M2
egr              70 174   7.618 M2
ggr              70 174   4.000 M2
sgradjust        70 174   1.000 M2
egradjust        70 174   1.000 M2
ggradjust        70 174   1.000 M2
##--------------------------------------------
##
## Parameters for 175Tm
##
## Level density
##
a                69 175  23.03853
aadjust          69 175   1.00000
gammald          69 175   0.07743
pair             69 175   0.90711
Pshift           69 175   0.00000   0
Pshiftadjust     69 175   0.00000   0
deltaW           69 175   1.57344   0
Ntop             69 175  15   0
Nlow             69 175   8   0
s2adjust         69 175   1.00000   0
ctable           69 175   0.00000   0
ptable           69 175   0.63751   0
ctableadjust     69 175   0.00000   0
ptableadjust     69 175   0.00000   0
g                69 175  11.66667
gp               69 175   4.60000
gn               69 175   7.06667
gnadjust         69 175   1.00000
gpadjust         69 175   1.00000
gadjust          69 175   1.00000
##
## Gamma-ray
##
gamgam           69 175   0.07100
gamgamadjust     69 175   1.00000
sgr              69 175 458.514 E1
egr              69 175  14.288 E1
ggr              69 175   4.178 E1
sgradjust        69 175   1.000 E1
egradjust        69 175   1.000 E1
ggradjust        69 175   1.000 E1
upbendc          69 175 3.50000E-08 M1
sgr              69 175   2.220 M1
egr              69 175   7.611 M1
ggr              69 175   4.000 M1
sgradjust        69 175   1.000 M1
egradjust        69 175   1.000 M1
ggradjust        69 175   1.000 M1
sgr              69 175   0.335 E2
egr              69 175  11.263 E2
ggr              69 175   4.010 E2
sgradjust        69 175   1.000 E2
egradjust        69 175   1.000 E2
ggradjust        69 175   1.000 E2
upbendc          69 175 0.00000E+00 M2
sgr              69 175   0.002 M2
egr              69 175   7.611 M2
ggr              69 175   4.000 M2
sgradjust        69 175   1.000 M2
egradjust        69 175   1.000 M2
ggradjust        69 175   1.000 M2
##--------------------------------------------
##
## Parameters for 174Tm
##
## Level density
##
a                69 174  22.41898
aadjust          69 174   1.00000
gammald          69 174   0.07758
pair             69 174   0.00000
Pshift           69 174   0.00000   0
Pshiftadjust     69 174   0.00000   0
deltaW           69 174   1.18814   0
Ntop             69 174   1   0
Nlow             69 174   0   0
s2adjust         69 174   1.00000   0
ctable           69 174   0.00000   0
ptable           69 174   0.00000   0
ctableadjust     69 174   0.00000   0
ptableadjust     69 174   0.00000   0
g                69 174  11.60000
gp               69 174   4.60000
gn               69 174   7.00000
gnadjust         69 174   1.00000
gpadjust         69 174   1.00000
gadjust          69 174   1.00000
##
## Gamma-ray
##
gamgam           69 174   0.07300
gamgamadjust     69 174   1.00000
sgr              69 174 455.641 E1
egr              69 174  14.307 E1
ggr              69 174   4.189 E1
sgradjust        69 174   1.000 E1
egradjust        69 174   1.000 E1
ggradjust        69 174   1.000 E1
upbendc          69 174 3.50000E-08 M1
sgr              69 174   2.209 M1
egr              69 174   7.618 M1
ggr              69 174   4.000 M1
sgradjust        69 174   1.000 M1
egradjust        69 174   1.000 M1
ggradjust        69 174   1.000 M1
sgr              69 174   0.335 E2
egr              69 174  11.285 E2
ggr              69 174   4.022 E2
sgradjust        69 174   1.000 E2
egradjust        69 174   1.000 E2
ggradjust        69 174   1.000 E2
upbendc          69 174 0.00000E+00 M2
sgr              69 174   0.002 M2
egr              69 174   7.618 M2
ggr              69 174   4.000 M2
sgradjust        69 174   1.000 M2
egradjust        69 174   1.000 M2
ggradjust        69 174   1.000 M2
##--------------------------------------------
##
## Parameters for 173Tm
##
## Level density
##
a                69 173  22.64457
aadjust          69 173   1.00000
gammald          69 173   0.07773
pair             69 173   0.91234
Pshift           69 173   0.00000   0
Pshiftadjust     69 173   0.00000   0
deltaW           69 173   1.46302   0
Ntop             69 173  17   0
Nlow             69 173   8   0
s2adjust         69 173   1.00000   0
ctable           69 173   0.00000   0
ptable           69 173   0.65522   0
ctableadjust     69 173   0.00000   0
ptableadjust     69 173   0.00000   0
g                69 173  11.53333
gp               69 173   4.60000
gn               69 173   6.93333
gnadjust         69 173   1.00000
gpadjust         69 173   1.00000
gadjust          69 173   1.00000
##
## Gamma-ray
##
gamgam           69 173   0.07500
gamgamadjust     69 173   1.00000
sgr              69 173 452.753 E1
egr              69 173  14.326 E1
ggr              69 173   4.199 E1
sgradjust        69 173   1.000 E1
egradjust        69 173   1.000 E1
ggradjust        69 173   1.000 E1
upbendc          69 173 3.50000E-08 M1
sgr              69 173   2.199 M1
egr              69 173   7.625 M1
ggr              69 173   4.000 M1
sgradjust        69 173   1.000 M1
egradjust        69 173   1.000 M1
ggradjust        69 173   1.000 M1
sgr              69 173   0.335 E2
egr              69 173  11.306 E2
ggr              69 173   4.034 E2
sgradjust        69 173   1.000 E2
egradjust        69 173   1.000 E2
ggradjust        69 173   1.000 E2
upbendc          69 173 0.00000E+00 M2
sgr              69 173   0.002 M2
egr              69 173   7.625 M2
ggr              69 173   4.000 M2
sgradjust        69 173   1.000 M2
egradjust        69 173   1.000 M2
ggradjust        69 173   1.000 M2
##--------------------------------------------
##
## Parameters for 173Er
##
## Level density
##
a                68 173  22.89379
aadjust          68 173   1.00000
gammald          68 173   0.07773
pair             68 173   0.91234
Pshift           68 173   0.00000   0
Pshiftadjust     68 173   0.00000   0
deltaW           68 173   1.55690   0
Ntop             68 173   1   0
Nlow             68 173   0   0
s2adjust         68 173   1.00000   0
ctable           68 173   0.00000   0
ptable           68 173   0.00000   0
ctableadjust     68 173   0.00000   0
ptableadjust     68 173   0.00000   0
g                68 173  11.53333
gp               68 173   4.53333
gn               68 173   7.00000
gnadjust         68 173   1.00000
gpadjust         68 173   1.00000
gadjust          68 173   1.00000
##
## Gamma-ray
##
gamgam           68 173   0.07500
gamgamadjust     68 173   1.00000
sgr              68 173 450.482 E1
egr              68 173  14.326 E1
ggr              68 173   4.199 E1
sgradjust        68 173   1.000 E1
egradjust        68 173   1.000 E1
ggradjust        68 173   1.000 E1
upbendc          68 173 3.50000E-08 M1
sgr              68 173   2.199 M1
egr              68 173   7.625 M1
ggr              68 173   4.000 M1
sgradjust        68 173   1.000 M1
egradjust        68 173   1.000 M1
ggradjust        68 173   1.000 M1
sgr              68 173   0.326 E2
egr              68 173  11.306 E2
ggr              68 173   4.034 E2
sgradjust        68 173   1.000 E2
egradjust        68 173   1.000 E2
ggradjust        68 173   1.000 E2
upbendc          68 173 0.00000E+00 M2
sgr              68 173   0.002 M2
egr              68 173   7.625 M2
ggr              68 173   4.000 M2
sgradjust        68 173   1.000 M2
egradjust        68 173   1.000 M2
ggradjust        68 173   1.000 M2
##--------------------------------------------
##
## Parameters for 172Er
##
## Level density
##
a                68 172  22.88339
aadjust          68 172   1.00000
gammald          68 172   0.07788
pair             68 172   1.82998
Pshift           68 172   0.00000   0
Pshiftadjust     68 172   0.00000   0
deltaW           68 172   1.67083   0
Ntop             68 172  22   0
Nlow             68 172   8   0
s2adjust         68 172   1.00000   0
ctable           68 172   0.00000   0
ptable           68 172   0.83253   0
ctableadjust     68 172   0.00000   0
ptableadjust     68 172   0.00000   0
g                68 172  11.46667
gp               68 172   4.53333
gn               68 172   6.93333
gnadjust         68 172   1.00000
gpadjust         68 172   1.00000
gadjust          68 172   1.00000
##
## Gamma-ray
##
gamgam           68 172   0.07800
gamgamadjust     68 172   1.00000
sgr              68 172 447.636 E1
egr              68 172  14.346 E1
ggr              68 172   4.210 E1
sgradjust        68 172   1.000 E1
egradjust        68 172   1.000 E1
ggradjust        68 172   1.000 E1
upbendc          68 172 3.50000E-08 M1
sgr              68 172   2.188 M1
egr              68 172   7.633 M1
ggr              68 172   4.000 M1
sgradjust        68 172   1.000 M1
egradjust        68 172   1.000 M1
ggradjust        68 172   1.000 M1
sgr              68 172   0.326 E2
egr              68 172  11.328 E2
ggr              68 172   4.046 E2
sgradjust        68 172   1.000 E2
egradjust        68 172   1.000 E2
ggradjust        68 172   1.000 E2
upbendc          68 172 0.00000E+00 M2
sgr              68 172   0.002 M2
egr              68 172   7.633 M2
ggr              68 172   4.000 M2
sgradjust        68 172   1.000 M2
egradjust        68 172   1.000 M2
ggradjust        68 172   1.000 M2
##--------------------------------------------
##
## Parameters for 180W 
##
## Level density
##
a                74 180  23.67106
aadjust          74 180   1.00000
gammald          74 180   0.07670
pair             74 180   1.78885
Pshift           74 180   0.00000   0
Pshiftadjust     74 180   0.00000   0
deltaW           74 180   1.69556   0
Ntop             74 180  22   0
Nlow             74 180   8   0
s2adjust         74 180   1.00000   0
ctable           74 180   0.00000   0
ptable           74 180   0.59634   0
ctableadjust     74 180   0.00000   0
ptableadjust     74 180   0.00000   0
g                74 180  12.00000
gp               74 180   4.93333
gn               74 180   7.06667
gnadjust         74 180   1.00000
gpadjust         74 180   1.00000
gadjust          74 180   1.00000
##
## Gamma-ray
##
gamgam           74 180   0.06000
gamgamadjust     74 180   1.00000
sgr              74 180 484.076 E1
egr              74 180  14.195 E1
ggr              74 180   4.126 E1
sgradjust        74 180   1.000 E1
egradjust        74 180   1.000 E1
ggradjust        74 180   1.000 E1
upbendc          74 180 3.50000E-08 M1
sgr              74 180   2.273 M1
